"OBJ_CD"	"FND_CD"	"FND_NM"	"CNTR_NM"	"ASST_LBLT"	"TP"	"TRD_DT"	"EFF_DT"	"MAT_DT"	"CURR"	"NOTN"	"MAT_PRD"	"CALL_YN"	"RISK_CALL_YN"	"STRUCT_COND"	"PAY_COND"	"PAY_FREQ"	"PAY_DCF"	"RCV_COND"	"RCV_FREQ"	"RCV_DCF"	"NOTE"	"CALL_DT"	"TRMNTN_DT"	"TYPE1"	"TYPE2"	"TYPE3"	"TYPE4"	"OPTN_FREQ"	"CALL_NOTICE"	"FRST_CALL_DT"	"ADD_OPTN"	"UPFRNT"	"NO"	"CREATED_AT"	"UPDATED_AT"
I250117FE001	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	자체발행	"20250117"	"20250117"	"20450610"	KRW	10000000000	20.5	N	""	"구조화이자1: STR(20.5y, 2.00%(1회차~19회차), 0.00%(20회차~41회차) w/o Cap, w/o Floor)
구조화이자2: STR(20.5y, 1.70% + Max(Index, 0)*0.10%, 1.70%, w/o Cap, w/o Floor)
Index: 구조화 스왑 포트폴리오"	"1회차~19회차: 2.00% + 1.70% + Max[Index, 0]*0.10%
20회차~40회차: 0.00% + 1.70% + Max[Index, 0]*0.10%
41회차: 0.00% + 1.70%"	""	Act/365	"0.005"	"6"	Act/365	"계산 6M 단위, 만기 일시 지급,
구조화이자2는 6개월 단위 지급"	""	""	""	""	""	Index	Semi-Annual	"8 영업일 전"	"20250717"	Party A 임의종료 불가	""	158	2026-02-19 14:02:06	2026-02-19 14:02:06
I250117FE002	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	자체발행	"20250117"	"20250117"	"20281017"	KRW	10000000000	3.75	N	""	STR(3.75y, 0.50% + 30*(Avg.3mKTB - 3.75%), 0.50%, w/o Cap, w/o Floor)	"1회차~14회차: 0.50% + 30*(Avg.3mKTB - 3.75%)
15회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	Floater	Quarterly	"10 영업일 전"	"20250417"	""	""	159	2026-02-19 14:02:06	2026-02-19 14:02:06
I250117FE003	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	자체발행	"20250117"	"20250117"	"20281017"	KRW	10000000000	3.75	N	""	STR(3.75y, 0.50% + 30*(3.75% - Avg.3mKTB), 0.50%, w/o Cap, w/o Floor)	"1회차~14회차: 0.50% + 30*(3.75% - Avg.3mKTB)
15회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	"20250417"	""	""	160	2026-02-19 14:02:06	2026-02-19 14:02:06
I250120FE001	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	자체발행	"20250120"	"20250121"	"20350121"	KRW	14300000000	10	N	Y	STR(10y, 0.50% + 0.30*(4.50% - Avg.3mUST), 0.50%, Cap 30%, w/o Floor)	"1회차~39회차: Min(0.50% + 0.30*(4.50% - Avg.3mUST), 30%)
40회차: 0.50%"	""	Act/365	"0.005"	""	Act/360	"계산 3M 단위, 만기 일시 지급
배수 전환하면서 민감도 없다고 생각하고 조기상환 처리"	리스크에서 조기상환된거로 처리	""	""	""	""	InvF	Quarterly	"10 영업일 전"	"20250421"	""	""	161	2026-02-19 14:02:06	2026-02-19 14:02:06
I250121FE002	"10206020"	FE_RT_ExoticSWAP	Societe Generale	자산	자산	"20250121"	"20250205"	"20400205"	USD	30000000	15	N	""	STR(15y, 9.80%*n/N, Range Accrual USDCMS10y <= 5.40%, w/o Cap, w/o Floor)	SOFR Compound + 0.75%, 5 lookback w/ obs shift	"3"	Act/360	"9.80%*n/N"	"3"	"30/360"	TermSheet에 Obs Shift 몇 일인지 언급 x > 5일	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"18 영업일 전"	"20260205"	NC1(2026-02-05 부터 행사 가능)	""	174	2026-02-19 14:02:06	2026-02-19 14:02:06
I250121FE003	"10206020"	FE_RT_ExoticSWAP	노무라파이낸셜증권(서울)	자산	자산	"20250121"	"20250205"	"20450205"	USD	30000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/o obs shift	"3"	Act/360	"9.35%(Zero)"	""	"30/360"	Appendix1: Fixed Amount로 지급	""	""	Zero Callable	$Zero	""	""	Annual	"15 영업일 전"	"20260205"	""	""	165	2026-02-19 14:02:06	2026-02-19 14:02:06
I250122FE001	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	MTM	"20250122"	"20250122"	"20450421"	USD	3000000	20.25	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*9.52% (30/360)
21회차: 10*0.75% (Act/360)"	""	"30/360"	"1회차~80회차: 10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift
81회차: 10*0.75%"	"3"	Act/360	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"20260122"	""	""	163	2026-02-19 14:02:06	2026-02-19 14:02:06
I250122FE002	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	캐리	"20250122"	"20250122"	"20250421"	USD	3000000	0.25	N	""	if SOFRRATE <= 7.00%, 10*9.52%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift"	"3"	Act/360	if SOFRRATE <= 7.00%, 10*9.52%, otherwise 0.00%	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"20260122"	""	""	164	2026-02-19 14:02:06	2026-02-19 14:02:06
I250122FE003	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	MTM	"20250122"	"20250205"	"20450505"	USD	3000000	20.25	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*9.35% (30/360)
21회차: 10*0.75% (Act/360)"	""	"30/360"	"1회차~80회차: 10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift
81회차: 10*0.75%"	"3"	Act/360	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"20260205"	""	""	166	2026-02-19 14:02:06	2026-02-19 14:02:06
I250122FE004	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	캐리	"20250122"	"20250205"	"20250505"	USD	3000000	0.25	N	""	if SOFRRATE <= 7.00%, 10*9.35%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE <= 7.00%, 10*9.35%, otherwise 0.00%	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"20260205"	""	""	167	2026-02-19 14:02:06	2026-02-19 14:02:06
I250122FE005	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	MTM	"20250122"	"20250122"	"20400422"	USD	5000000	15.25	N	""	STR(15.25y, 10*10.05%*n/N, Range Accrual USDCMS10y <= 5.20%, 10*0.75%, w/o Cap, w/o Floor)	"1회차~60회차: 10*10.05%*n/N (30/360)
61회차: 10*0.75% (Act/360)"	"3"	"30/360"	"1회차~60회차: 10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift
61회차: 10*0.75%"	"3"	Act/360	""	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"10 영업일 전"	"20260122"	NC1(2026-01-22 부터 행사 가능)	""	169	2026-02-19 14:02:06	2026-02-19 14:02:06
I250122FE006	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	캐리	"20250122"	"20250122"	"20250422"	USD	5000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.95%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.95%, otherwise 0.00%	"3"	"30/360"	캐리 거래, 만기 일시 지급 x	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"10 영업일 전"	"20250422"	""	""	170	2026-02-19 14:02:06	2026-02-19 14:02:06
I250122FE009	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	MTM	"20250122"	"20250203"	"20400503"	USD	3000000	15.25	N	""	STR(15.25y, 10*9.90%*n/N, Range Accrual USDCMS10y <= 5.50%, 10*0.75%, w/o Cap, w/o Floor)	"1회차~60회차: 10*9.90%*n/N (30/360)
61회차: 10*0.75% (Act/360)"	"3"	"30/360"	"1회차~60회차: 10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift
61회차: 10*0.75%"	"3"	Act/360	""	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"10 영업일 전"	"20260203"	NC1(2026-02-03 부터 행사 가능)	""	172	2026-02-19 14:02:06	2026-02-19 14:02:06
I250122FE010	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	캐리	"20250122"	"20250203"	"20250503"	USD	3000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.80%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.80%, otherwise 0.00%	"3"	"30/360"	캐리 거래, 만기 일시 지급 x	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"10 영업일 전"	"20260203"	""	""	173	2026-02-19 14:02:06	2026-02-19 14:02:06
I250122FE011	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	MTM	"20250122"	"20250205"	"20400505"	USD	3000000	15.25	N	""	STR(15.25y, 10*9.80%*n/N, Range Accrual USDCMS10y <= 5.40%, 10*0.75%, w/o Cap, w/o Floor)	"1회차~60회차: 10*9.80%*n/N (30/360)
61회차: 10*0.75% (Act/360)"	"3"	"30/360"	"1회차~60회차: 10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift
61회차: 10*0.75%"	"3"	Act/360	""	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"10 영업일 전"	"20260205"	NC1(2026-02-05 부터 행사 가능)	""	175	2026-02-19 14:02:06	2026-02-19 14:02:06
I250122FE012	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	캐리	"20250122"	"20250205"	"20250505"	USD	3000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.70%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.70%, otherwise 0.00%	"3"	"30/360"	캐리 거래, 만기 일시 지급 x	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"10 영업일 전"	"20260205"	""	""	176	2026-02-19 14:02:06	2026-02-19 14:02:06
I250124FE002	"10206020"	FE_RT_ExoticSWAP	아틱서클제일차 주식회사	부채	캐리	"20250124"	"20250108"	"20250408"	KRW	5000000000	0.25	N	""	if CD < 10.00%, 10*5.75%, otherwise 0.00%	"10*(CD + 0.15%)"	"3"	Act/365	if CD < 10.00%, 10*5.75%, otherwise 0.00%	"3"	Act/365	""	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"5 영업일 전"	"20240708"	""	""	61	2026-02-19 14:02:05	2026-02-19 14:02:05
I250124FE003	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	캐리	"20250124"	"20241226"	"20250326"	KRW	5000000000	0.25	N	""	if CD < 10.00%, 6*6.00%, otherwise 0.00%	"6*(CD + 0.15%)"	"3"	Act/365	if CD < 10.00%, 6*6.00%, otherwise 0.00%	"3"	Act/365	""	""	""	Range Accrual	KTB10y3y	$CMS10y	""	Quarterly	"5 영업일 전"	"20241226"	""	""	99	2026-02-19 14:02:05	2026-02-19 14:02:05
I250124FE004	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	캐리	"20250124"	"20250114"	"20250414"	KRW	5000000000	0.25	N	""	if CD < 10.00%, 6*6.15%, otherwise 0.00%	"6*(CD + 0.15%)"	"3"	Act/365	if CD < 10.00%, 6*6.15%, otherwise 0.00%	"3"	Act/365	""	""	""	Range Accrual	KTB10y3y	$CMS10y	""	Quarterly	"5 영업일 전"	"20250114"	""	""	108	2026-02-19 14:02:05	2026-02-19 14:02:05
I250124FE005	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	캐리	"20250124"	"20240123"	"20250423"	KRW	5000000000	1.25	N	""	if CD < 10.00%, 6*6.23%, otherwise 0.00%	"6*(CD + 0.15%)"	"3"	Act/365	if CD < 10.00%, 6*6.23%, otherwise 0.00%	"3"	Act/365	""	""	""	Range Accrual	KTB10y3y	$CMS10y	""	Quarterly	"5 영업일 전"	"20250123"	""	""	115	2026-02-19 14:02:05	2026-02-19 14:02:05
I250124FE006	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제이차 주식회사	부채	캐리	"20250124"	"20241224"	"20250324"	USD	3000000	0.25	N	""	if SOFRRATE < 10.00%, 10*9.85%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 2 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE < 10.00%, 10*9.85%, otherwise 0.00%	"3"	Act/360	""	""	""	Range Accrual	KTB10y3y	$CMS10y	""	Quarterly	"5 영업일 전"	"20250324"	""	""	151	2026-02-19 14:02:06	2026-02-19 14:02:06
I250124FE007	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제이차 주식회사	부채	캐리	"20250124"	"20241226"	"20250326"	USD	3000000	0.25	N	""	if SOFRRATE < 10.00%, 10*10.20%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 2 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE < 10.00%, 10*10.20%, otherwise 0.00%	"3"	Act/360	""	""	""	Range Accrual	KTB10y3y	$CMS10y	""	Quarterly	"5 영업일 전"	"20250326"	""	""	155	2026-02-19 14:02:06	2026-02-19 14:02:06
I250205FE001	"10206020"	FE_RT_ExoticSWAP	Societe Generale	자산	자산	"20250204"	"20250212"	"20400212"	USD	20000000	15	N	""	STR(15y, 9.70%*n/N, Range Accrual USDCMS10y <= 5.40%, w/o Cap, w/o Floor)	SOFR Compound + 0.75%, 5 lookback w/ obs shift	"3"	Act/360	"9.70%*n/N"	"3"	"30/360"	""	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"18 영업일 전"	"20260212"	NC1(2026-02-12 부터 행사 가능)	""	177	2026-02-19 14:02:06	2026-02-19 14:02:06
I250205FE002	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	MTM	"20250205"	"20250212"	"20400512"	USD	2000000	15.25	N	""	STR(15.25y, 10*9.70%*n/N, Range Accrual USDCMS10y <= 5.40%, 10*0.75%, w/o Cap, w/o Floor)	"1회차~60회차: 10*9.70%*n/N (30/360)
61회차: 10*0.75% (Act/360)"	"3"	"30/360"	"1회차~60회차: 10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift
61회차: 10*0.75%"	"3"	Act/360	""	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"10 영업일 전"	"20260212"	NC1(2026-02-12 부터 행사 가능)	""	178	2026-02-19 14:02:06	2026-02-19 14:02:06
I250205FE003	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	캐리	"20250205"	"20250212"	"20250512"	USD	2000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.60%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.60%, otherwise 0.00%	"3"	"30/360"	캐리 거래, 만기 일시 지급 x	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"10 영업일 전"	"20260212"	""	""	179	2026-02-19 14:02:06	2026-02-19 14:02:06
I250206FE001	"10206020"	FE_RT_ExoticSWAP	제이피모간체이스은행[서울지점]	자산	자산	"20250206"	"20250226"	"20400226"	KRW	30000000000	15	N	""	STR(15y, 5.00%*n/N, Range Accrual (KTB10y - KTB3y) >= 0.00%, w/o Cap, w/o Floor)	CD + 0.15%	"3"	Act/365	"5.00%*n/N"	"12"	"30/360"	""	""	""	Range Accrual	KTB10y3y	""	""	Annual	"7 영업일 전"	"20260226"	""	""	180	2026-02-19 14:02:06	2026-02-19 14:02:06
I250206FE002	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	MTM	"20250206"	"20250226"	"20400526"	KRW	3000000000	15.25	N	""	STR(15.25y, 10*5.00%*n/N, Range Accrual (KTB10y - KTB3y) >= 0.00%, 10*(CD + 0.15%), w/o Cap, w/o Floor)	"1회차~60회차: 10*5.00%*n/N (30/360)
61회차: 10*(CD + 0.15%) (Act/365)"	"3"	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	"구조화이자1에는 [명목원금 * 표면금리 * 일수/365] 로 표기
구조화산정기간에는 [1회차~60회차: 30/360~] 로 표기"	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"5 영업일 전"	"20250526"	""	""	181	2026-02-19 14:02:06	2026-02-19 14:02:06
I250206FE003	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	캐리	"20250206"	"20250226"	"20250526"	KRW	3000000000	0.25	N	""	if CD < 10.00%, 10*4.90%, otherwise 0.00%	"10*(CD + 0.15%)"	"3"	Act/365	if CD < 10.00%, 10*4.90%, otherwise 0.00%	"3"	Act/365	"캐리 거래, 만기 일시 지급 x
Rcv: Act/365 vs 30/360 확인 필요
지급 주기 Mistmatch"	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"5 영업일 전"	"20250526"	""	""	182	2026-02-19 14:02:06	2026-02-19 14:02:06
I250210FE001	"10206020"	FE_RT_ExoticSWAP	제이피모간체이스은행[서울지점]	자산	자산	"20250210"	"20250212"	"20400212"	KRW	30000000000	15	N	""	STR(15y, 5.10%*n/N, Range Accrual (KTB10y - KTB3y) >= 0.00%, w/o Cap, w/o Floor)	CD + 0.15%	"3"	Act/365	"5.10%*n/N"	"12"	"30/360"	""	""	""	Range Accrual	KTB10y3y	""	""	Annual	"7 영업일 전"	"20260212"	""	""	183	2026-02-19 14:02:06	2026-02-19 14:02:06
I250210FE002	"10206020"	FE_RT_ExoticSWAP	Goldman Sachs International	자산	자산	"20250210"	"20250226"	"20400226"	USD	20000000	15	N	""	STR(15y, 9.35%*n/N, Range Accrual USDCMS10y <= 5.40%, w/o Cap, w/o Floor)	SOFR Compound + 0.75%, 5 lookback w/o obs shift	"3"	Act/360	"9.35%*n/N"	"3"	"30/360"	""	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"10 영업일 전"	"20260226"	NC1(2026-02-26 부터 행사 가능)	""	186	2026-02-19 14:02:06	2026-02-19 14:02:06
I250211FE001	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	MTM	"20250211"	"20250212"	"20400512"	KRW	3000000000	15.25	N	""	STR(15.25y, 10*5.10%*n/N, Range Accrual (KTB10y - KTB3y) >= 0.00%, 10*(CD + 0.15%), w/o Cap, w/o Floor)	"1회차~60회차: 10*5.10%*n/N (30/360)
61회차: 10*(CD + 0.15%) (Act/365)"	"3"	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	""	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"5 영업일 전"	"20250512"	""	""	184	2026-02-19 14:02:06	2026-02-19 14:02:06
I250211FE002	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	캐리	"20250211"	"20250212"	"20250512"	KRW	3000000000	0.25	N	""	if CD < 10.00%, 10*5.00%, otherwise 0.00%	"10*(CD + 0.15%)"	"3"	Act/365	if CD < 10.00%, 10*5.00%, otherwise 0.00%	"3"	"30/360"	캐리 거래, 만기 일시 지급 x, 지급 주기 Mismatch	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"5 영업일 전"	"20250512"	""	""	185	2026-02-19 14:02:06	2026-02-19 14:02:06
I250211FE003	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	MTM	"20250211"	"20250226"	"20400526"	USD	2000000	15.25	N	""	STR(15.25y, 10*9.35%*n/N, Range Accrual USDCMS10y <= 5.40%, 10*0.75%, w/o Cap, w/o Floor)	"1회차~60회차: 10*9.35%*n/N (30/360)
61회차: 10*0.75% (Act/360)"	"3"	"30/360"	"1회차~60회차: 10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift
61회차: 10*0.75%"	"3"	Act/360	""	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"10 영업일 전"	"20260226"	NC1(2026-02-26 부터 행사 가능)	""	187	2026-02-19 14:02:06	2026-02-19 14:02:06
I250211FE004	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	캐리	"20250211"	"20250226"	"20250526"	USD	2000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.25%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.25%, otherwise 0.00%	"3"	"30/360"	캐리 거래, 만기 일시 지급 x	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"10 영업일 전"	"20260226"	""	""	188	2026-02-19 14:02:06	2026-02-19 14:02:06
I250213FE001	"10206020"	FE_RT_ExoticSWAP	퍼시픽제라제일차 주식회사	부채	자체발행	"20250213"	"20250213"	"20340813"	KRW	14300000000	9.5	N	Y	STR(9.5y, 0.50% + 0.3*(4.50% - Avg.3mUST), 0.50%, Cap 30%, w/o Floor)	"1회차~37회차: Min(0.50% + 0.3*(4.50% - Avg.3mUST), 30%)
38회차: 0.50%"	""	Act/365	"0.005"	""	Act/360	"계산 3M 단위, 만기 일시 지급
배수 전환하면서 민감도 없다고 생각하고 조기상환 처리"	리스크에서 조기상환된거로 처리	""	""	""	""	InvF	Quarterly	"10 영업일 전"	"20250513"	""	""	189	2026-02-19 14:02:06	2026-02-19 14:02:06
I250213FE002	"10206020"	FE_RT_ExoticSWAP	Societe Generale	자산	자산	"20250213"	"20250219"	"20400219"	USD	20000000	15	N	""	STR(15y, 9.95%*n/N, Range Accrual USDCMS10y <= 5.50%, w/o Cap, w/o Floor)	SOFR Compound + 0.75%, 5 lookback w/ obs shift	"3"	Act/360	"9.95%*n/N"	"3"	"30/360"	""	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"18 영업일 전"	"20260219"	NC1	""	190	2026-02-19 14:02:06	2026-02-19 14:02:06
I250213FE003	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	MTM	"20250213"	"20250219"	"20400519"	USD	2000000	15.25	N	""	STR(15.25y, 10*9.95%*n/N, Range Accrual USDCMS10y <= 5.50%, 10*0.75%, w/o Cap, w/o Floor)	"1회차~60회차: 10*9.95%*n/N (30/360)
61회차: 10*0.75% (Act/360)"	"3"	"30/360"	"1회차~60회차: 10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift
61회차: 10*0.75%"	"3"	Act/360	""	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"10 영업일 전"	"20260219"	""	""	191	2026-02-19 14:02:06	2026-02-19 14:02:06
I250213FE004	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제삼차 주식회사	부채	캐리	"20250213"	"20250219"	"20250519"	USD	2000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.85%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.85%, otherwise 0.00%	"3"	"30/360"	캐리 거래, 만기 일시 지급 x	""	""	Range Accrual	$CMS10y	""	""	Quarterly	"10 영업일 전"	"20260219"	""	""	192	2026-02-19 14:02:06	2026-02-19 14:02:06
I250214FE001	"10206020"	FE_RT_ExoticSWAP	Morgan Stanley & Co.Int	자산	자산	"20250214"	"20250314"	"20350314"	KRW	15000000000	10	N	""	STR(10y, 6.00%, 10.00*(Avg.3mCD - Avg.3mKTB) + 2.75%, Cap 6.00%, w/o Floor)	CD + 0.15%	"3"	Act/365	"1회차: 6.00%
2회차~10회차: Min(6.00%, 10.00*(Avg.3mCD - Avg.3mKTB) + 2.75%)"	"12"	"30/360"	""	""	""	Spread	Power	""	""	Annual	"17 영업일 전"	"20260314"	Target KO Option	""	193	2026-02-19 14:02:06	2026-02-19 14:02:06
I250214FE002	"10206020"	FE_RT_ExoticSWAP	Morgan Stanley & Co.Int	자산	자산	"20250214"	"20250317"	"20350317"	KRW	15000000000	10	N	""	STR(10y, 6.00%, 10.00*(Avg.3mCD - Avg.3mKTB) + 2.75%, Cap 6.00%, w/o Floor)	CD + 0.15%	"3"	Act/365	"1회차: 6.00%
2회차~10회차: Min(6.00%, 10.00*(Avg.3mCD - Avg.3mKTB) + 2.75%)"	"12"	"30/360"	""	""	""	Spread	Power	""	""	Annual	"17 영업일 전"	"20260317"	Target KO Option	""	196	2026-02-19 14:02:06	2026-02-19 14:02:06
I250219FE001	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	MTM	"20250219"	"20250314"	"20350614"	KRW	5000000000	10.25	N	""	STR(10.25y, 3*6.00%, 30*(Avg.3mCD - Avg.3mKTB) + 8.25%, 3*(CD + 0.15%), Cap 18.00%, w/o Floor)	"1회차~4회차: 3*6.00% (30/360)
5회차~40회차: Min[(8.25% + 30*(Avg.3mCD - Avg.3mKTB), 18.00%] (30/360)
41회차: 3*(CD + 0.15%) (Act/365)"	"3"	"30/360"	"3*(CD + 0.15%)"	"3"	Act/365	""	""	""	Spread	Power	""	""	Quarterly	"10 영업일 전"	"20250614"	Target KO Option	""	194	2026-02-19 14:02:06	2026-02-19 14:02:06
I250219FE002	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	캐리	"20250219"	"20250314"	"20250614"	KRW	5000000000	0.25	N	""	if CD < 10.00%, 3*5.90%, otherwise 0.00%	"3*(CD + 0.15%)"	"3"	Act/365	if CD < 10.00%, 3*5.90%, otherwise 0.00%	"3"	Act/365	"캐리 거래, 만기 일시 지급 x
Rcv: Act/365 vs 30/360 확인 필요, 지급 주기 Mismatch"	""	""	Spread	Power	""	""	Quarterly	"10 영업일 전"	"20250614"	""	""	195	2026-02-19 14:02:06	2026-02-19 14:02:06
I250219FE003	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	MTM	"20250219"	"20250317"	"20350617"	KRW	5000000000	10.25	N	""	STR(10.25y, 3*6.00%, 30*(Avg.3mCD - Avg.3mKTB) + 8.25%, Cap 18.00%, w/o Floor)	"1회차~4회차: 3*6.00% (30/360)
5회차~40회차: Min[(8.25% + 30*(Avg.3mCD - Avg.3mKTB), 18.00%] (30/360)
41회차: 3*(CD + 0.15%) (Act/365)"	"3"	"30/360"	"3*(CD + 0.15%)"	"3"	Act/365	""	""	""	Spread	Power	""	""	Quarterly	"10 영업일 전"	"20250617"	Target KO Option	""	197	2026-02-19 14:02:06	2026-02-19 14:02:06
I250219FE004	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	캐리	"20250219"	"20250317"	"20250617"	KRW	5000000000	0.25	N	""	if CD < 10.00%, 3*5.90%, otherwise 0.00%	"3*(CD + 0.15%)"	"3"	Act/365	if CD < 10.00%, 3*5.90%, otherwise 0.00%	"3"	Act/365	"캐리 거래, 만기 일시 지급 x
Rcv: Act/365 vs 30/360 확인 필요, 지급주기 Mismatch"	""	""	Spread	Power	""	""	Quarterly	"10 영업일 전"	"20250617"	""	""	198	2026-02-19 14:02:06	2026-02-19 14:02:06
